Sample Number,Sampled Date,Partial Postal Code,Lead Amount ppb
1358603,07-Sep-12,M4S,6.00
1358604,13-Sep-12,M4G,2.00
1358605,20-Sep-12,M4G,<0.500
1358606,13-Sep-12,M4L,<0.500
1358607,24-Sep-12,M4E,0.500
1358608,06-Sep-12,M4M,10.0
1358609,12-Sep-12,M4J,<0.500
1358610,19-Sep-12,M4M,25.0
1358611,22-Sep-12,M1K,0.800
1358612,20-Sep-12,M4K,0.600
1358613,23-Sep-12,M6S,2.00
1358614,14-Sep-12,M4J,2.00
1358879,05-Sep-12,M4M,16.0
1360082,21-Sep-12,M6H,19.0
1360089,25-Sep-12,M1N,<0.500
1360106,25-Sep-12,M6N,14.0
1360107,28-Sep-12,M8V,<0.500
1360110,27-Sep-12,M6R,0.600
1360111,24-Sep-12,M6S,12.0
1360112,24-Sep-12,M3M,0.500
1360127,01-Oct-12,M6E,<0.500
1360128,01-Oct-12,M6B,0.600
1360130,27-Sep-12,M9N,<0.500
1360138,20-Sep-12,M6P,1.00
1360139,02-Oct-12,M6J,19.0
1360140,01-Oct-12,M6H,6.00
1360141,24-Sep-12,M6J,10.0
1360144,26-Sep-12,M6R,8.00
1360146,24-Sep-12,M6G,<0.500
1360147,26-Sep-12,M6C,5.00
1361971,29-Sep-12,M4L,55.0
1361975,03-Oct-12,M4M,17.0
1361978,04-Oct-12,M4C,0.500
1361980,04-Oct-12,M4K,80.0
1361994,02-Oct-12,M2N,1490
1362000,26-Sep-12,M3H,3.00
1362028,27-Sep-12,M4R,6.00
1362227,02-Oct-12,M6E,9.00
1362228,03-Oct-12,M5N,7.00
1362235,09-Oct-12,M4K,0.600
1362236,04-Oct-12,M2M,0.700
1362237,03-Oct-12,M6P,14.0
1362238,08-Oct-12,M4K,6.00
1362240,08-Oct-12,M6J,7.00
1362242,06-Oct-12,M4K,1.00
1362345,03-Oct-12,M6E,15.0
1362346,03-Oct-12,M6P,24.0
1362347,10-Oct-12,M6P,2.00
1362348,09-Oct-12,M9N,18.0
1362349,05-Oct-12,M5R,2.00
1366389,12-Oct-12,M4L,9.00
1366393,11-Oct-12,M6P,<0.500
1366434,11-Oct-12,M6J,<0.500
1366434,11-Oct-12,M6J,<0.500
1366435,17-Oct-12,M4B,<0.500
1366447,09-Oct-12,M5A,<0.500
1366448,11-Oct-12,M5P,<0.500
1366449,14-Oct-12,M4L,<0.500
1366450,11-Oct-12,M1N,5.00
1366451,16-Oct-12,M4L,9.00
1366452,15-Oct-12,M4M,5.00
1369168,22-Oct-12,M4M,3.00
1369169,24-Oct-12,M4M,4.00
1369170,24-Oct-12,M4M,6.00
1369181,20-Oct-12,M4M,13.0
1370295,13-Oct-12,M6C,2.00
1370300,01-Oct-12,M5N,10.0
1370301,15-Oct-12,M6C,6.00
1370302,01-Oct-12,M6C,31.0
1370303,15-Oct-12,M6G,5.00
1370304,17-Oct-12,M6L,2.00
1370356,08-Oct-12,M2N,0.800
1370357,30-Oct-12,M4E,10.0
1370361,11-Oct-12,M4S,5.00
1370364,09-Oct-12,M5N,4.00
1370365,10-Oct-12,M5M,5.00
1370366,21-Oct-12,M4R,1.00
1370378,17-Oct-12,M1C,2.00
1370733,23-Oct-12,M6R,6.00
1370742,19-Oct-12,M6N,10.0
1370743,09-Oct-12,M8Y,11.0
1370757,22-Oct-12,M9A,0.900
1370762,17-Oct-12,M8X,<0.500
1370763,29-Oct-12,M8V,<0.500
1370764,15-Oct-12,M6S,5.00
1370766,18-Oct-12,M6P,8.00
1370767,11-Oct-12,M6H,<0.500
1370771,17-Oct-12,M6P,4.00
1370774,10-Oct-12,M6R,7.00
1370775,26-Oct-12,M6E,18.0
1370779,22-Oct-12,M6J,2.00
1370790,22-Oct-12,M6R,<0.500
1370793,30-Sep-12,M6G,<0.500
1370797,29-Oct-12,M4T,2.00
1370801,12-Oct-12,M6J,<0.500
1370811,18-Oct-12,M6R,<0.500
1370812,15-Oct-12,M6S,<0.500
1370817,18-Oct-12,M4E,<0.500
1370818,24-Oct-12,M4J,18.0
1370819,18-Oct-12,M4M,14.0
1370820,20-Oct-12,M4G,19.0
1370821,31-Oct-12,M4V,8.00
1371577,31-Oct-12,M4C,8.00
1371583,25-Oct-12,M4C,5.00
1371584,25-Oct-12,M4L,0.500
1371591,22-Oct-12,M4L,6.00
1371592,22-Oct-12,M4L,5.00
1371610,29-Oct-12,M4S,2.00
1373361,05-Nov-12,M6J,41.0
1373362,01-Nov-12,M6C,<0.500
1373363,06-Nov-12,M4R,13.0
1373373,01-Nov-12,M6S,<0.500
1374440,02-Nov-12,M4J,<0.500
1374441,05-Nov-12,M4C,<0.500
1374442,05-Nov-12,M4E,5.00
1374443,05-Nov-12,M4L,3.00
1374444,06-Nov-12,M4J,14.0
1374445,01-Nov-12,M4M,8.00
1374446,05-Nov-12,M4M,2.00
1374447,02-Nov-12,M4C,12.0
1374448,01-Nov-12,M4E,16.0
1374450,02-Nov-12,M4J,<0.500
1374452,07-Nov-12,M4M,3.00
1374453,06-Nov-12,M4L,<0.500
1374458,31-Oct-12,M4E,3.00
1374461,02-Nov-12,M4J,<0.500
1374471,01-Nov-12,M4K,3.00
1374472,07-Nov-12,M4L,<0.500
1375722,09-Oct-12,M2N,15.0
1375724,02-Nov-12,M5M,11.0
1375725,01-Nov-12,M6G,8.00
1375726,05-Nov-12,M5M,11.0
1375727,31-Oct-12,M4R,2.00
1376241,13-Nov-12,M6P,3.00
1376243,06-Nov-12,M6N,11.0
1376244,27-Oct-12,M6K,9.00
1376245,02-Nov-12,M6P,1.00
1376246,13-Nov-12,M6P,<0.500
1376247,01-Nov-12,M6G,12.0
1376249,13-Nov-12,M8W,<0.500
1376250,30-Oct-12,M9A,<0.500
1376254,08-Nov-12,M6P,<0.500
1377250,12-Nov-12,M4J,<0.500
1377252,12-Nov-12,M4J,6.00
1377254,07-Nov-12,M4E,<0.500
1377255,13-Nov-12,M1L,<0.500
1377256,13-Nov-12,M4J,5.00
1378439,12-Nov-12,M6S,4.00
1378453,08-Nov-12,M4M,3.00
1378454,13-Nov-12,M5P,<0.500
1379992,15-Nov-12,M4C,4.00
1379993,14-Nov-12,M4L,6.00
1379994,15-Nov-12,M4M,5.00
1379995,15-Nov-12,M4J,1760
1381379,20-Nov-12,M4R,21.0
1381380,22-Nov-12,M4N,<0.500
1381382,20-Nov-12,M2N,<0.500
1381383,19-Nov-12,M3H,<0.500
1381384,15-Nov-12,M1M,0.600
1381914,21-Nov-12,M6H,3.00
1381915,22-Nov-12,M6S,1.00
1381916,21-Nov-12,M6S,4.00
1381917,06-Nov-12,M1N,6.00
1381918,07-Nov-12,M4E,<0.500
1381919,14-Nov-12,M6S,5.00
1382186,15-Nov-12,M6S,6.00
1382187,17-Nov-12,M6H,27.0
1382188,16-Nov-12,M8V,0.600
1382331,26-Nov-12,M6S,6.00
1382444,19-Nov-12,M6J,3.00
1382627,26-Nov-12,M6P,7.00
1382705,26-Nov-12,M6J,<0.500
1382891,26-Nov-12,M6J,<0.500
1382892,22-Nov-12,M6P,11.0
1382893,28-Nov-12,M1N,2.00
1382894,26-Nov-12,M1M,6.00
1382895,23-Nov-12,M4C,3.00
1382896,21-Nov-12,M4E,44.0
1382897,28-Nov-12,M1N,<0.500
1382898,27-Nov-12,M4L,<0.500
1382899,22-Nov-12,M4M,0.800
1382900,22-Nov-12,M4M,7.00
1384289,21-Nov-12,M6E,6.00
1384290,23-Nov-12,M4W,<0.500
1384291,28-Nov-12,M6S,13.0
1384292,21-Nov-12,M5A,2.00
1384294,29-Nov-12,M6G,<0.500
1384313,20-Nov-12,M6C,<0.500
1384346,28-Nov-12,M4M,1.00
1384349,20-Nov-12,M6S,2.00
1384363,30-Nov-12,M5P,0.800
1384364,27-Nov-12,M5N,<0.500
1385693,06-Dec-12,M4L,5.00
1385694,03-Dec-12,M4C,<0.500
1385695,06-Dec-12,M4C,5.00
1385698,28-Nov-12,M4E,6.00
1385699,05-Dec-12,M4M,3.00
1385715,04-Dec-12,M4G,4.00
1389492,02-Dec-12,M2N,<0.500
1389503,30-Nov-12,M2N,<0.500
1389505,27-Nov-12,M5P,<0.500
1389506,02-Dec-12,M4J,2.00
1389507,07-Dec-12,M2J,<0.500
1389964,17-Dec-12,M6E,10.0
1389965,14-Dec-12,M6M,3.00
1389966,14-Dec-12,M6C,<0.500
1389967,11-Dec-12,M4B,0.600
1389968,29-Nov-12,M2N,<0.500
1389973,02-Dec-12,M1M,<0.500
1389974,18-Dec-12,M5M,6.00
1389980,18-Dec-12,M4M,7.00
1389981,10-Dec-12,M4S,1.00
1389983,11-Dec-12,M4C,0.800
1389984,12-Dec-12,M4E,10.0
1389986,11-Dec-12,M4C,3.00
1390000,12-Dec-12,M4E,0.600
1390008,12-Dec-12,M6H,<0.500
1390009,13-Dec-12,M6P,2.00
1390010,06-Dec-12,M6P,8.00
1390011,12-Dec-12,M6E,8.00
1390012,27-Nov-12,M6G,5.00
1390013,05-Dec-12,M6E,2.00
1390014,15-Dec-12,M6C,4.00
1390015,17-Dec-12,M6P,<0.500
1390925,07-Dec-12,M4E,<0.500
1390942,09-Dec-12,M4L,9.00
1390943,07-Dec-12,M4G,0.600
1390944,17-Dec-12,M4J,0.800
1390945,07-Dec-12,M4L,13.0
1390946,04-Dec-12,M4L,0.600
1393999,21-Dec-12,M4E,<0.500
1394045,02-Jan-13,M5A,8.00
1396577,04-Jan-13,M6H,12.0
1396578,03-Dec-12,M6P,4.00
1396579,03-Jan-13,M6N,0.900
1396580,03-Jan-13,M8Y,0.800
1396581,20-Dec-12,M9B,<0.500
1396582,19-Dec-12,M5M,8.00
1396583,02-Jan-13,M6E,3.00
1396586,07-Jan-13,M4L,<0.500
1396588,04-Jan-13,M4E,<0.500
1396590,07-Jan-13,M4M,6.00
1397957,04-Jan-13,M5N,8.00
1397958,19-Dec-12,M4G,<0.500
1397964,08-Dec-12,M4R,7.00
1397967,09-Jan-13,M4N,3.00
1397972,19-Dec-12,M4G,<0.500
1397979,09-Jan-13,M2N,<0.500
1397993,16-Jan-13,M2J,<0.500
1400319,20-Dec-12,M4M,13.0
1400320,08-Jan-13,M4M,1.00
1400321,09-Jan-13,M4G,0.900
1400322,09-Jan-13,M4J,2.00
1400323,09-Jan-13,M4J,3.00
1400324,10-Jan-13,M4S,<0.500
1400334,13-Jan-13,M4E,6.00
1400335,15-Jan-13,M4J,2.00
1400341,16-Jan-13,M4L,4.00
1400342,16-Jan-13,M4L,<0.500
1400604,15-Jan-13,M4M,<0.500
1403048,18-Jan-13,M4R,11.0
1403049,17-Jan-13,M6H,3.00
1403071,20-Jan-13,M4X,3.00
1403072,16-Jan-13,M5A,3.00
1403073,23-Jan-13,M4M,9.00
1403091,21-Jan-13,M4A,<0.500
1403092,22-Jan-13,M4J,<0.500
1403323,10-Jan-13,M8W,<0.500
1403324,21-Jan-13,M5R,3.00
1403325,23-Jan-13,M6S,4.00
1403326,25-Jan-13,M6H,3.00
1403337,30-Jan-13,M6R,5.00
1403338,17-Jan-13,M6B,<0.500
1403339,16-Jan-13,M1E,<0.500
1403346,11-Jan-13,M1K,<0.500
1403349,22-Jan-13,M1R,<0.500
1403350,10-Jan-13,M6K,<0.500
1403351,18-Jan-13,M6R,6.00
1403353,29-Jan-13,M8V,10.0
1405766,17-Jan-13,M4R,2.00
1405770,18-Jan-13,M5M,3.00
1405771,16-Jan-13,M4S,13.0
1405773,28-Jan-13,M4N,0.700
1405774,30-Jan-13,M3H,<0.500
1405775,25-Jan-13,M4K,<0.500
1405776,29-Jan-13,M2H,<0.500
1405823,04-Feb-13,M6S,7.00
1405824,04-Feb-13,M6P,3.00
1405827,18-Jan-13,M4P,10.0
1406849,24-Jan-13,M4L,19.0
1406850,29-Jan-13,M4L,6.00
1406851,24-Jan-13,M4E,1.00
1406867,04-Feb-13,M4E,3.00
1406869,25-Jan-13,M4L,5.00
1406870,01-Feb-13,M4E,9.00
1406871,21-Jan-13,M4E,5.00
1406872,18-Jan-13,M4E,7.00
1406873,23-Jan-13,M4J,7.00
1406874,23-Jan-13,M4K,<0.500
1406875,05-Feb-13,M4L,<0.500
1406897,25-Jan-13,M4L,2.00
1406898,05-Feb-13,M4L,3.00
1406899,17-Jan-13,M4L,4.00
1406900,01-Feb-13,M4B,<0.500
1406901,31-Jan-13,M4C,2.00
1406902,23-Jan-13,M4E,5.00
1406903,17-Jan-13,M1L,<0.500
1406904,07-Feb-13,M4L,<0.500
1406905,24-Jan-13,M4J,4.00
1406941,21-Jan-13,M4C,3.00
1406942,20-Jan-13,M4K,11.0
1408190,06-Feb-13,M6H,<0.500
1408220,28-Jan-13,M4S,5.00
1408221,06-Feb-13,M6S,8.00
1408222,05-Feb-13,M4M,4.00
1408224,28-Jan-13,M4M,6.00
1408227,11-Feb-13,M8Z,0.800
1408303,12-Feb-13,M4J,<0.500
1408312,07-Feb-13,M4C,9.00
1410012,17-Jan-13,M5S,9.00
1410365,11-Feb-13,M5R,6.00
1410367,14-Feb-13,M4L,7.00
1411364,13-Feb-13,M1M,<0.500
1411368,20-Feb-13,M4G,10.0
1411457,19-Feb-13,M4C,<0.500
1412631,22-Feb-13,M6E,2.00
1412634,19-Feb-13,M4S,0.500
1412636,12-Feb-13,M6G,8.00
1412638,12-Feb-13,M6S,8.00
1412642,20-Feb-13,M6K,<0.500
1412647,19-Feb-13,M4V,9.00
1412715,08-Feb-13,M2M,<0.500
1412716,22-Feb-13,M6K,8.00
1412717,06-Feb-13,M6S,20.0
1412718,21-Feb-13,M6P,3.00
1413940,22-Feb-13,M4E,6.00
1413941,28-Feb-13,M4J,<0.500
1413942,22-Feb-13,M4C,1.00
1413946,22-Feb-13,M4E,<0.500
1413948,27-Feb-13,M4C,9.00
1413949,25-Feb-13,M4L,4.00
1413950,26-Feb-13,M4C,2.00
1415641,25-Feb-13,M4C,17.0
1415643,22-Feb-13,M4C,3.00
1415662,25-Feb-13,M4C,2600
1415671,25-Feb-13,M4M,3.00
1415674,04-Mar-13,M5R,4.00
1415675,24-Feb-13,M5R,6.00
1415676,25-Feb-13,M4X,<0.500
1418222,10-Mar-13,M6R,1.00
1419134,05-Mar-13,M4E,<0.500
1419135,08-Mar-13,M4P,9.00
1419136,05-Mar-13,M4K,1.00
1419137,28-Feb-13,M4E,2.00
1419138,25-Feb-13,M4K,2.00
1419139,06-Mar-13,M4C,4.00
1419140,08-Mar-13,M4L,1.00
1419141,05-Mar-13,M4C,0.500
1419159,13-Mar-13,M4J,2.00
1419162,11-Mar-13,M4J,4.00
1419164,13-Mar-13,M4K,2.00
1419165,08-Mar-13,M4B,<0.500
1419166,11-Mar-13,M4C,7.00
1419167,06-Mar-13,M4L,6.00
1419168,06-Mar-13,M4C,4.00
1419169,04-Mar-13,M4J,2.00
1419170,22-Feb-13,M4E,<0.500
1420472,05-Mar-13,M5M,0.700
1421291,15-Mar-13,M4G,<0.500
1421295,11-Feb-13,M9M,<0.500
1421302,26-Feb-13,M5M,2.00
1421309,14-Mar-13,M4T,2.00
1421312,15-Mar-13,M5R,0.500
1421313,15-Mar-13,M6H,4.00
1421315,21-Mar-13,M6E,7.00
1421923,06-Mar-13,M6J,0.700
1421928,27-Feb-13,M3B,<0.500
1421932,05-Mar-13,M4V,<0.500
1421940,12-Mar-13,M4N,4.00
1421969,28-Feb-13,M5M,1.00
1421970,18-Feb-13,M3C,6.00
1421972,04-Mar-13,M6C,1.00
1421977,28-Feb-13,M6M,0.500
1421979,05-Mar-13,M4S,4.00
1421980,14-Mar-13,M4N,12.0
1422001,08-Mar-13,M4L,1.00
1422037,11-Mar-13,M4L,6.00
1422038,27-Feb-13,M4C,<0.500
1422544,20-Mar-13,M6J,6.00
1423638,04-Mar-13,M4L,5.00
1423640,07-Mar-13,M1S,<0.500
1423641,20-Mar-13,M1M,<0.500
1423642,25-Mar-13,M1M,15.0
1425300,19-Mar-13,M4J,4.00
1425316,03-Apr-13,M4J,0.600
1425318,19-Mar-13,M4L,10.0
1425334,22-Mar-13,M4K,1.00
1425357,15-Mar-13,M4C,12.0
1425360,26-Mar-13,M4G,0.700
1425362,26-Mar-13,M4G,7.00
1428563,11-Apr-13,M5A,4.00
1428570,09-Apr-13,M5G,0.600
1428571,09-Apr-13,M6S,0.600
1428572,24-Mar-13,M6P,8.00
1428573,18-Mar-13,M9C,<0.500
1428574,14-Mar-13,M9A,5.00
1428575,18-Mar-13,M6H,2.00
1429261,28-Mar-13,M6R,7.00
1429262,17-Mar-13,M8Z,<0.500
1429263,03-Apr-13,M4K,3.00
1429275,27-Mar-13,M6S,0.600
1429279,26-Mar-13,M6J,0.700
1429280,28-Mar-13,M6N,3.00
1429288,18-Mar-13,M8X,<0.500
1429298,02-Apr-13,M4K,8.00
1429322,08-Apr-13,M6J,26.0
1429324,07-Apr-13,M1R,<0.500
1429325,05-Apr-13,M6H,7.00
1429326,23-Mar-13,M6R,7.00
1429327,02-Apr-13,M6S,10.0
1429328,03-Apr-13,M4L,<0.500
1429329,02-Apr-13,M4E,1.00
1429330,02-Apr-13,M1N,<0.500
1429331,15-Mar-13,M6H,3.00
1429332,31-Mar-13,M4L,<0.500
1429333,07-Apr-13,M1R,<0.500
1429341,07-Apr-13,M4L,<0.500
1429342,03-Apr-13,M4K,<0.500
1429343,05-Apr-13,M4M,<0.500
1429344,04-Apr-13,M4C,3.00
1429357,31-Mar-13,M4G,<0.500
1429358,02-Apr-13,M4G,3.00
1429359,09-Apr-13,M4L,2.00
1429364,02-Apr-13,M4E,6.00
1429365,03-Apr-13,M4E,7.00
1429366,03-Apr-13,M4B,<0.500
1429367,04-Apr-13,M4L,<0.500
1429368,03-Apr-13,M4L,<0.500
1429837,03-Apr-13,M5N,<0.500
1429886,03-Apr-13,M6S,<0.500
1429887,03-Apr-13,M4N,<0.500
1429888,04-Apr-13,M6J,1.00
1429889,02-Apr-13,M6R,<0.500
1429903,08-Apr-13,M6H,<0.500
1429904,03-Apr-13,M4R,8.00
1429913,04-Apr-13,M6B,2.00
1429914,09-Apr-13,M4J,7.00
1429936,04-Apr-13,M6G,<0.500
1429956,03-Apr-13,M4M,<0.500
1429957,10-Apr-13,M5M,4.00
1429958,26-Mar-13,M4L,1.00
1429959,21-Mar-13,M4N,1.00
1429975,27-Mar-13,M6S,1.00
1429978,08-Apr-13,M4M,3.00
1429981,08-Apr-13,M2H,<0.500
1429982,03-Apr-13,M4N,2.00
1429983,02-Apr-13,M4J,0.500
1429988,26-Mar-13,M6J,3.00
1429990,26-Mar-13,M6H,2.00
1429991,21-Mar-13,M2J,0.500
1429993,21-Mar-13,M6G,<0.500
1429994,24-Mar-13,M4Y,0.900
1429996,20-Mar-13,M6S,10.0
1430000,01-Apr-13,M5R,<0.500
1430511,15-Apr-13,M6C,<0.500
1432181,13-Apr-13,M4C,13.0
1432220,16-Apr-13,M4C,7.00
1432221,15-Apr-13,M4C,4.00
1432222,17-Apr-13,M4M,1.00
1432223,16-Apr-13,M4C,<0.500
1434644,15-Apr-13,M6C,3.00
1434645,18-Apr-13,M4X,5.00
1434655,23-Apr-13,M4K,<0.500
1434656,16-Apr-13,M4L,1.00
1434657,17-Apr-13,M4P,<0.500
1434658,24-Apr-13,M4M,4.00
1434659,23-Apr-13,M4N,7.00
1434660,23-Apr-13,M4S,4.00
1434724,17-Apr-13,M6C,0.900
1434732,16-Apr-13,M4L,2.00
1434733,16-Apr-13,M6G,<0.500
1434735,11-Apr-13,M6P,3.00
1434736,19-Apr-13,M4K,<0.500
1434737,18-Apr-13,M4K,<0.500
1434770,22-Apr-13,M4V,<0.500
1434771,19-Apr-13,M4L,<0.500
1434772,22-Apr-13,M4K,2.00
1434773,19-Apr-13,M4K,<0.500
1436288,24-Apr-13,M6S,13.0
1436330,21-Apr-13,M6P,4.00
1436339,16-Apr-13,M8Y,<0.500
1436353,30-Apr-13,M6P,12.0
1436355,26-Apr-13,M6P,<0.500
1436356,24-Apr-13,M6J,5.00
1436357,11-Apr-13,M6S,<0.500
1436358,20-Apr-13,M6H,0.900
1436359,25-Apr-13,M6P,<0.500
1436361,29-Apr-13,M6E,3.00
1436371,26-Apr-13,M9A,<0.500
1436374,16-Apr-13,M6R,3.00
1437232,30-Apr-13,M4L,5.00
1437236,29-Apr-13,M4C,4.00
1437269,29-Apr-13,M4M,10.0
1437270,29-Apr-13,M4E,2.00
1437279,28-Apr-13,M1L,<0.500
1437280,08-Apr-13,M4G,<0.500
1437286,24-Apr-13,M4J,4.00
1437470,02-May-13,M4L,3.00
1437473,02-May-13,M4L,3.00
1438573,03-May-13,M2N,1.00
1438603,03-May-13,M4W,<0.500
1438615,23-Apr-13,M4N,10.0
1438616,23-Apr-13,M2L,<0.500
1440022,02-May-13,M4C,4.00
1440023,07-May-13,M4C,10.0
1440024,09-May-13,M4L,6.00
1440066,27-Mar-13,M4C,3.00
1440067,27-Mar-13,M4B,<0.500
1440068,02-May-13,M4C,6.00
1440069,12-Apr-13,M1R,0.700
1441666,18-Mar-13,M4K,<0.500
1441828,09-May-13,M4N,6.00
1441829,24-Apr-13,M5M,9.00
1441831,06-May-13,M4M,5.00
1441834,14-May-13,M6K,4.00
1441835,10-May-13,M5S,<0.500
1441836,03-May-13,M4M,3.00
1441837,26-Apr-13,M5S,4.00
1441839,08-May-13,M6L,0.800
1441879,16-Apr-13,M1E,4.00
1441880,12-May-13,M5R,<0.500
1441881,14-May-13,M4K,8.00
1441882,07-May-13,M5M,13.0
1441883,15-May-13,M8Z,<0.500
1441884,12-May-13,M6E,11.0
1441885,09-May-13,M6R,<0.500
1442671,29-Mar-13,M6R,<0.500
1442683,03-May-13,M6H,11.0
1442894,03-May-13,M6S,4.00
1443299,14-May-13,M4K,1.00
1443300,15-May-13,M4E,13.0
1443303,16-May-13,M4J,0.700
1443306,16-May-13,M4E,8.00
1443308,13-May-13,M4E,4.00
1443424,13-May-13,M4C,4.00
1443435,16-May-13,M4K,2.00
1443436,16-May-13,M4E,1.00
1445174,22-May-13,M4G,2.00
1445178,17-May-13,M4C,12.0
1445194,17-May-13,M4M,0.900
1445210,17-May-13,M4L,4.00
1445218,17-May-13,M4L,4.00
1446365,16-May-13,M4N,6.00
1446371,17-May-13,M4J,<0.500
1446373,22-May-13,M5N,0.700
1446381,28-May-13,M3J,<0.500
1446605,10-May-13,M3C,1.00
1446999,24-May-13,M6J,4.00
1447009,17-May-13,M6P,0.800
